Zipcode,Population,Median Age, Household Income ,Per Capita Income,Poverty Count,Poverty Rate
8360,43559,36.2," 45,027 ",21185,8448,19.39438463
8361,18046,44.3," 73,660 ",31921,2131,11.80871107
8401,39306,35.7," 26,566 ",18818,14298,36.37612578
8402,6250,60," 66,154 ",53348,582,9.312
8403,1093,63.6," 107,500 ",82370,40,3.659652333
8406,10505,46.1," 49,548 ",30282,1569,14.93574488
8501,6273,46.9," 114,577 ",51489,81,1.291248207
8502,11711,41," 170,795 ",61973,222,1.895653659
8505,17961,40.4," 86,845 ",38951,784,4.365013084
8510,5918,44.8," 140,307 ",51720,331,5.593105779
8511,928,45.7," 84,167 ",38315,25,2.693965517
8512,11024,40.3," 81,159 ",46310,671,6.086719884
8514,5500,42.2," 89,597 ",40259,271,4.927272727
8515,6352,35," 140,625 ",42848,101,1.590050378
8518,5221,42.6," 55,396 ",35781,414,7.929515419
8520,27065,38," 88,261 ",37031,2407,8.893404766
8525,4965,47.7," 122,525 ",58474,203,4.088620342
8527,55825,43.3," 86,592 ",36888,2355,4.218540081
8528,173,49.1," 68,750 ",43208,0,0
8530,7328,48.4," 94,738 ",54037,361,4.926310044
8533,6178,43.8," 98,884 ",37119,298,4.823567498
8534,13361,44.8," 125,069 ",65734,267,1.998353417
8535,4660,50.2," 155,712 ",64943,172,3.690987124
8536,20180,34.8," 95,533 ",48342,861,4.266600595
8540,48341,39.3," 124,954 ",67966,2445,5.057818415
8542,5752,25.9," 72,013 ",35093,274,4.763560501
8550,19349,44.5," 189,480 ",74659,550,2.842524161
8551,5257,45.8," 128,929 ",59005,55,1.046224082
8553,618,45.4," 105,625 ",49204,20,3.236245955
8554,3913,39.5," 78,429 ",33094,199,5.085612062
8555,744,48.4," 86,964 ",37859,31,4.166666667
8558,7106,46.2," 180,625 ",78603,493,6.937799043
8559,5051,48.8," 118,311 ",63164,36,0.712730152
8560,3669,45.6," 107,234 ",56192,151,4.115562824
8561,119,41," (666,666,666)",37158,0,0
8562,4733,33.1," 59,886 ",26842,483,10.20494401
8608,805,46," 15,855 ",20958,210,26.08695652
8609,13237,34.8," 29,336 ",14878,3535,26.70544685
8610,29911,38.8," 57,765 ",26456,3415,11.41720437
8611,25906,33.1," 36,121 ",17170,6170,23.8168764
8618,40498,30.8," 40,581 ",20419,9127,22.5369154
8619,22088,42," 70,203 ",36299,1180,5.342267294
8620,12655,43.3," 87,606 ",35611,455,3.595416831
8628,9414,45.8," 89,630 ",43286,790,8.391756958
8629,13615,33.5," 56,462 ",19778,2080,15.27726772
8638,22794,38.5," 53,435 ",25243,4304,18.88216197
8640,8246,34.5," 59,821 ",13851,247,2.995391705
8641,4748,22.9," 51,551 ",19316,230,4.844144903
8648,32137,39.6," 93,696 ",41204,1680,5.227619255
8690,19347,46," 96,503 ",41129,341,1.762547165
8691,15887,43.6," 115,118 ",52981,209,1.315541008
8701,97907,21.3," 42,993 ",15443,30201,30.84661975
8720,953,44.6," 120,701 ",36964,0,0
8721,20931,40.8," 77,990 ",32593,1526,7.290621566
8722,11153,35.6," 70,586 ",28774,1034,9.271048148
8723,32064,43.9," 66,378 ",32562,2857,8.910304391
8724,41858,45.1," 77,297 ",39245,2081,4.971570548
8730,4745,47.4," 127,163 ",61200,88,1.854583772
8731,19944,42.6," 70,976 ",33764,2213,11.09606899
8732,1480,52.7," 81,574 ",41991,120,8.108108108
8733,2710,33," 59,878 ",27036,314,11.58671587
8734,8329,46.9," 79,907 ",37185,402,4.826509785
8735,3439,64.6," 60,719 ",45869,374,10.87525443
8736,12618,46.5," 106,362 ",50129,628,4.97701696
8738,932,67.2," 89,375 ",82205,48,5.150214592
8740,2060,42.1," 64,924 ",30921,283,13.73786408
8741,2574,47.4," 88,971 ",36968,253,9.829059829
8742,24365,45.5," 87,426 ",44577,1626,6.67350708
8750,3349,54.8," 114,013 ",76327,55,1.642281278
8751,4304,40.3," 50,982 ",32975,847,19.67936803
8752,2309,59.1," 68,906 ",47682,148,6.409701169
8753,63222,40.4," 73,227 ",34456,3937,6.227262662
8755,25491,49," 69,682 ",39157,1337,5.244988427
8757,33565,62.9," 39,271 ",27209,2811,8.374795174
8758,7619,58.2," 64,531 ",34098,516,6.772542328
8759,32940,68.4," 36,980 ",32021,2492,7.565270188
8801,9104,29.4," 115,700 ",43070,274,3.009666081
8802,4127,46.6," 119,922 ",52484,211,5.112672644
8804,2358,46.4," 77,292 ",47675,119,5.046649703
8805,12163,36.4," 68,857 ",32435,1211,9.956425224
8807,38998,41.7," 115,974 ",49916,1283,3.289912303
8808,33,52.7," 72,750 ",42724,12,36.36363636
8809,5913,38.1," 99,000 ",38921,239,4.041941485
8810,8640,39.7," 122,009 ",43143,220,2.546296296
8812,14430,40.5," 92,490 ",41171,1104,7.650727651
8816,47103,42.9," 101,245 ",43383,3283,6.96983207
8817,44730,36.5," 84,605 ",35639,2576,5.758998435
8820,40426,41.7," 116,577 ",46539,1693,4.187898877
8821,362,46.8," 54,868 ",22604,44,12.15469613
8822,30669,44.3," 104,104 ",48584,2287,7.457041312
8823,9628,36.9," 101,690 ",48682,258,2.679684254
8824,12788,42.9," 122,309 ",49375,504,3.94119487
8825,4591,47.9," 101,618 ",49418,183,3.986059682
8826,5553,44.7," 92,361 ",46977,159,2.863317126
8827,4171,49.4," 110,395 ",49256,127,3.044833373
8828,2314,42.5," 75,096 ",32123,112,4.840103717
8829,3632,42.7," 84,634 ",47249,143,3.93722467
8830,19009,41.6," 83,329 ",33599,1487,7.822610342
8831,49399,53," 73,122 ",43974,2804,5.676228264
8832,2354,33.7," 53,813 ",23528,440,18.69158879
8833,8105,48.6," 133,576 ",71678,276,3.405305367
8835,10448,39.2," 65,163 ",28330,904,8.65237366
8836,3827,48.5," 143,500 ",72481,246,6.428011497
8837,16728,39.4," 74,764 ",35291,903,5.398134864
8840,16411,41.7," 111,833 ",50520,400,2.437389556
8844,39653,40.6," 115,286 ",48628,1380,3.480190654
8846,13811,39.1," 82,663 ",33987,953,6.900296865
8848,8354,47.6," 95,094 ",45109,344,4.117787886
8850,8804,40.8," 108,114 ",45064,591,6.712857792
8852,17906,36.4," 101,088 ",44079,983,5.489779962
8853,5247,43.2," 122,917 ",52054,382,7.280350677
8854,57432,31.6," 89,244 ",30760,3328,5.794678925
8857,40628,41.3," 88,736 ",39436,1581,3.891404942
8858,144,56.6," (666,666,666)",110582,0,0
8859,21806,39.2," 78,787 ",34595,1633,7.48876456
8861,54390,33," 50,067 ",20144,10653,19.58632101
8863,12739,37.1," 80,420 ",32876,975,7.653661983
8865,29263,41.4," 57,756 ",29348,4064,13.88784472
8867,5147,46.1," 123,241 ",56598,85,1.651447445
8869,7539,40.9," 72,981 ",38518,539,7.149489322
8872,20293,37.3," 74,352 ",32030,1456,7.174887892
8873,53094,40.8," 87,213 ",39972,3665,6.902851546
8876,22369,38.1," 86,395 ",40973,1018,4.550941034
8879,23343,41.3," 71,242 ",35801,1455,6.233131988
8880,4613,38," 77,713 ",32013,231,5.007587253
8882,16244,38," 64,951 ",27794,1846,11.36419601
8884,8418,44.6," 74,668 ",34985,567,6.735566643
8886,7111,41.1," 106,429 ",40797,260,3.65630713
8887,1124,44.3," 82,692 ",43224,16,1.423487544
8889,9928,46.5," 130,814 ",69215,434,4.371474617
8890,0,-666666666," (666,666,666)",-666666666,0,
8901,57585,23.2," 40,428 ",14396,17426,30.26135278
8902,41755,37," 83,057 ",35751,2807,6.722548198
8904,14245,33.9," 67,829 ",40647,1608,11.28817129
10001,23332,35.8," 85,168 ",86347,3922,16.80953197
10002,78096,41.1," 35,594 ",29666,21559,27.60576726
10003,56767,32.2," 100,791 ",85199,4655,8.200186728
10004,3044,33.9," 123,056 ",95707,147,4.829172142
10005,8710,29.5," 130,116 ",99511,1052,12.07807118
10006,3277,31," 125,364 ",100788,221,6.743973146
10007,6740,35.9," 234,958 ",166343,200,2.96735905
10009,59799,36.3," 60,788 ",46499,13469,22.52378802
10010,32854,35," 110,142 ",83240,3587,10.91800085
10011,50404,39.9," 114,134 ",113379,4806,9.534957543
10012,24536,34.1," 101,815 ",79481,2421,9.867134007
10013,28211,36.9," 104,167 ",108003,2805,9.942930063
10014,31464,36.6," 119,026 ",115888,1874,5.956013221
10016,50444,33.3," 102,703 ",87451,5095,10.10030925
10017,16533,37.7," 106,795 ",103346,995,6.018266497
10018,9684,31.2," 105,479 ",81964,1492,15.40685667
10019,39505,39.2," 94,477 ",90151,4658,11.79091254
10020,0,-666666666," (666,666,666)",-666666666,0,
10021,45261,38.4," 115,681 ",116440,3045,6.727646318
10022,30262,45.9," 123,693 ",133504,1454,4.804705571
10023,60307,42.5," 115,080 ",111473,4419,7.327507586
10024,58516,43," 118,594 ",106735,4440,7.58766833
10025,94717,40.6," 80,025 ",63711,14515,15.32459854
10026,38540,34.4," 52,082 ",36542,10994,28.52620654
10027,64120,30.6," 42,754 ",28396,17374,27.09606987
10028,48205,39.6," 111,302 ",108183,2840,5.891505031
10029,79411,33.6," 32,500 ",27030,24025,30.25399504
10030,30358,34.1," 33,720 ",24542,9351,30.8024244
10031,60778,34.4," 41,848 ",24556,14753,24.27358584
10032,63189,34.2," 40,054 ",20843,16912,26.76415199
10033,59353,35.4," 46,349 ",24421,14507,24.44189847
10034,43951,35.7," 45,643 ",24538,11005,25.03924825
10035,34187,35.9," 26,893 ",20743,13205,38.62579343
10036,25987,36.6," 83,812 ",77208,3233,12.4408358
10037,20112,34.9," 39,463 ",26927,5813,28.9031424
10038,22300,34.6," 82,910 ",59706,3763,16.87443946
10039,27471,32.3," 32,257 ",21880,8387,30.53037749
10040,45033,37.7," 45,811 ",23744,9907,21.99942265
10044,11731,39.5," 86,483 ",49076,1478,12.59909641
10065,30001,39.5," 118,310 ",122657,1364,4.546515116
10069,5231,34.1," 155,702 ",122444,474,9.06136494
10075,23353,46.3," 114,481 ",113474,1735,7.429452319
10103,0,-666666666," (666,666,666)",-666666666,0,
10110,0,-666666666," (666,666,666)",-666666666,0,
10111,0,-666666666," (666,666,666)",-666666666,0,
10112,0,-666666666," (666,666,666)",-666666666,0,
10115,0,-666666666," (666,666,666)",-666666666,0,
10119,0,-666666666," (666,666,666)",-666666666,0,
10128,63006,38.9," 103,817 ",92067,4205,6.673967559
10152,0,-666666666," (666,666,666)",-666666666,0,
10153,0,-666666666," (666,666,666)",-666666666,0,
10154,0,-666666666," (666,666,666)",-666666666,0,
10162,1253,41.3," 178,822 ",114279,0,0
10165,0,-666666666," (666,666,666)",-666666666,0,
10167,0,-666666666," (666,666,666)",-666666666,0,
10168,0,-666666666," (666,666,666)",-666666666,0,
10169,0,-666666666," (666,666,666)",-666666666,0,
10170,0,-666666666," (666,666,666)",-666666666,0,
10171,0,-666666666," (666,666,666)",-666666666,0,
10172,0,-666666666," (666,666,666)",-666666666,0,
10173,0,-666666666," (666,666,666)",-666666666,0,
10174,0,-666666666," (666,666,666)",-666666666,0,
10177,0,-666666666," (666,666,666)",-666666666,0,
10199,0,-666666666," (666,666,666)",-666666666,0,
10271,0,-666666666," (666,666,666)",-666666666,0,
10278,0,-666666666," (666,666,666)",-666666666,0,
10279,0,-666666666," (666,666,666)",-666666666,0,
10280,9845,37.5," 146,875 ",101003,567,5.759268664
10282,5635,34.5," 250,001 ",132007,268,4.755989352
10301,39519,36.9," 55,700 ",28233,8885,22.48285635
10302,17758,33.6," 55,864 ",24433,4027,22.67710328
10303,24562,32.5," 55,198 ",21991,6175,25.14046087
10304,42054,36.5," 53,843 ",30064,8828,20.99205783
10305,41533,39.6," 74,063 ",30422,4993,12.02176582
10306,55031,42.3," 78,745 ",35191,4793,8.709636387
10307,15275,38," 77,278 ",36505,1156,7.56792144
10308,30347,42.7," 87,493 ",35044,2084,6.867235641
10309,33459,39.8," 93,248 ",38443,2990,8.936310111
10310,24250,35.6," 69,201 ",29660,4389,18.09896907
10311,0,-666666666," (666,666,666)",-666666666,0,
10312,60951,41.9," 88,567 ",37173,3985,6.538038752
10314,88585,41.1," 77,761 ",34099,8225,9.284867641
10451,48289,32.2," 26,419 ",17663,17377,35.98542111
10452,75288,31," 25,771 ",14136,29418,39.07395601
10453,80516,30.1," 22,914 ",12702,34516,42.86849819
10454,38938,28.3," 21,553 ",12325,18060,46.38142688
10455,42779,30.5," 23,962 ",12897,18082,42.26840272
10456,92712,30," 25,868 ",13274,37123,40.04120286
10457,74010,29.6," 25,967 ",13626,28318,38.26239697
10458,81698,29.1," 30,339 ",15656,29446,36.04249798
10459,47972,29.8," 24,805 ",13167,18154,37.84290836
10460,60266,30.8," 24,086 ",13186,24747,41.06295424
10461,50255,38.1," 55,332 ",28443,7278,14.48214108
10462,78725,35.1," 48,315 ",23628,15589,19.80184185
10463,71657,37.7," 56,568 ",31875,12278,17.13440418
10464,4300,47.5," 76,917 ",40808,178,4.139534884
10465,44950,40.5," 73,068 ",32177,5819,12.94549499
10466,71645,35.9," 44,354 ",21252,14014,19.56033219
10467,103045,33.4," 34,964 ",17484,30353,29.45606289
10468,75537,32," 34,988 ",16705,23568,31.20060368
10469,71664,38.6," 57,124 ",23628,10244,14.29448538
10470,14574,39.8," 58,839 ",29849,1795,12.31645396
10471,21601,42.7," 81,594 ",44640,1987,9.198648211
10472,68972,31.6," 29,934 ",14624,24401,35.37812446
10473,61818,35.7," 36,686 ",19146,18220,29.4736161
10474,12793,30," 26,901 ",12158,4955,38.73211913
10475,44749,46.1," 46,340 ",25863,4648,10.38682429
10501,1226,47.4," 130,313 ",53420,13,1.060358891
10502,5513,46," 161,734 ",69832,108,1.959005986
10503,137,60.6," (666,666,666)",104207,12,8.759124088
10504,7903,44.9," 213,688 ",108839,145,1.834746299
10505,905,38.3," 118,333 ",56099,7,0.773480663
10506,5963,42.7," 194,917 ",108179,446,7.479456649
10507,6859,35.4," 66,106 ",40554,224,3.265782184
10509,19419,41.4," 94,768 ",40706,1108,5.705752098
10510,10423,44.2," 153,152 ",76473,178,1.707761681
10511,2263,44.2," 99,479 ",38074,144,6.363234644
10512,25076,45.3," 90,585 ",42116,1187,4.733609826
10514,12688,40.8," 244,527 ",105327,401,3.160466583
10516,5486,47.3," 93,750 ",48189,213,3.882610281
10517,584,31.1," 100,313 ",31951,0,0
10518,1478,48.1," 190,058 ",67099,125,8.457374831
10519,137,52.4," (666,666,666)",95638,3,2.189781022
10520,12797,45.8," 94,261 ",57067,416,3.250761897
10522,11058,41.1," 120,631 ",55789,512,4.630132031
10523,9058,36.4," 90,406 ",35849,694,7.661735482
10524,4268,49.4," 115,833 ",58927,304,7.122774133
10526,1522,45.7," 123,571 ",76293,38,2.496714849
10527,836,47.7," 144,286 ",51197,30,3.588516746
10528,13066,40.5," 110,417 ",61452,904,6.918720343
10530,12800,47.5," 101,553 ",59401,691,5.3984375
10532,5019,43.7," 97,125 ",40607,191,3.805538952
10533,7590,43.3," 135,697 ",80561,378,4.980237154
10535,685,45.6," 65,147 ",35279,0,0
10536,10775,44.3," 161,650 ",78854,269,2.496519722
10537,1541,45.4," 73,235 ",36829,102,6.61907852
10538,16718,40.9," 153,750 ",89558,485,2.901064721
10541,26371,41.1," 109,076 ",41522,692,2.624094649
10543,20643,40," 82,265 ",54785,1748,8.467761469
10545,131,52.1," (666,666,666)",15208,87,66.41221374
10546,1433,43.8," 144,167 ",61589,7,0.488485694
10547,7461,43.2," 96,833 ",37076,527,7.063396328
10548,3398,47.4," 78,724 ",41311,287,8.446144791
10549,16557,39.9," 95,704 ",57636,1506,9.095850698
10550,37679,34.4," 42,002 ",23006,6965,18.4850978
10552,19620,44.1," 68,196 ",39985,2205,11.23853211
10553,10606,40.2," 60,403 ",24873,1631,15.37808787
10560,4930,49.8," 129,306 ",68408,221,4.482758621
10562,31745,38.9," 73,797 ",33901,3287,10.35438652
10566,23977,39.3," 55,453 ",32193,2950,12.30345748
10567,20652,44.5," 118,482 ",50524,1023,4.953515398
10570,12966,39.4," 124,427 ",56268,222,1.712170292
10573,38958,38.1," 69,523 ",36886,4524,11.61250578
10576,4878,50.8," 180,000 ",107231,133,2.726527265
10577,6508,20.5," 193,125 ",49103,426,6.545789797
10578,843,45.5," 106,176 ",42165,23,2.728351127
10579,9438,42.7," 120,162 ",45642,521,5.520237338
10580,17270,42.6," 168,750 ",93989,590,3.416328894
10583,40054,43.3," 177,332 ",94439,1447,3.612622959
10588,2748,50.3," 73,233 ",36572,2,0.072780204
10589,9229,57," 94,652 ",57969,263,2.849712862
10590,6937,44.2," 141,646 ",70038,181,2.609197059
10591,23394,40.1," 79,988 ",48732,2581,11.03274344
10594,5076,39.7," 133,256 ",45298,182,3.585500394
10595,8237,38.9," 106,331 ",37907,833,10.11290518
10596,1727,35.9," 70,714 ",27991,108,6.253618992
10597,1154,52," 222,917 ",88732,0,0
10598,29489,44.2," 116,741 ",50410,667,2.261860355
10601,11519,37.3," 70,701 ",56959,2259,19.61107735
10603,17429,38.7," 94,088 ",45770,1164,6.678524299
10604,11153,41.6," 84,741 ",52021,1060,9.504169282
10605,17470,42.2," 108,065 ",56810,1381,7.904979966
10606,18312,35.5," 75,775 ",34729,1920,10.48492792
10607,6806,45.4," 127,232 ",49010,429,6.303261828
10701,58841,35.8," 45,049 ",25051,15339,26.06855764
10703,21039,38," 60,964 ",25400,3222,15.31441608
10704,32125,40.5," 73,956 ",34769,2751,8.563424125
10705,41008,34.4," 46,013 ",23856,9278,22.62485369
10706,8776,46.3," 119,841 ",67900,384,4.375569736
10707,10253,40.1," 81,818 ",55526,384,3.745245294
10708,22632,43.7," 105,738 ",71528,978,4.321314952
10709,9090,44," 100,000 ",57008,154,1.694169417
10710,27602,43.5," 86,132 ",40510,1900,6.883559162
10801,42154,35.4," 57,103 ",29516,6439,15.27494425
10803,12560,40.3," 150,688 ",78119,415,3.304140127
10804,14634,45.5," 166,000 ",77233,409,2.794861282
10805,18503,41.3," 62,556 ",34002,1639,8.858023023
10901,23959,43.2," 93,389 ",45764,1522,6.352518886
10910,27,-666666666," (666,666,666)",,0,0
10911,0,-666666666," (666,666,666)",-666666666,0,
10913,5626,39.6," 123,787 ",42140,134,2.381798791
10914,455,43.7," 126,389 ",36950,0,0
10915,14,-666666666," (666,666,666)",,0,0
10916,4265,41.5," 107,938 ",37349,183,4.29073857
10917,2134,39.7," 97,778 ",41110,145,6.79475164
10918,12264,36.7," 98,314 ",35518,607,4.949445532
10919,1331,44," 98,017 ",33086,66,4.958677686
10920,8877,43.7," 101,250 ",40421,612,6.894221021
10921,3856,42.9," 85,182 ",34729,132,3.423236515
10922,1568,41.3," 99,732 ",42921,91,5.803571429
10923,8796,39.5," 79,317 ",32022,974,11.0732151
10924,13388,43.5," 93,947 ",39981,622,4.645951598
10925,4061,50.3," 77,823 ",42286,347,8.544693425
10926,3108,37.6," 68,011 ",34555,273,8.783783784
10927,12120,32.9," 58,750 ",24847,1824,15.04950495
10928,4004,43.6," 79,602 ",40183,118,2.947052947
10930,8784,38.3," 129,083 ",40672,696,7.923497268
10931,887,41.2," 63,438 ",28677,96,10.82299887
10932,106,57," (666,666,666)",15398,0,0
10933,927,30.7," 98,086 ",25913,59,6.364617044
10940,49194,37," 56,758 ",27643,7075,14.38183518
10941,13242,39.9," 65,562 ",29789,1035,7.816039873
10950,49712,22.7," 66,959 ",23115,14894,29.9605729
10952,41631,20.1," 55,481 ",18561,13691,32.88655089
10953,190,46," 127,260 ",50413,0,0
10954,23226,44," 93,816 ",41669,1713,7.375355205
10956,31450,45.2," 121,421 ",50340,1494,4.750397456
10958,3121,42.4," 87,222 ",30311,87,2.787568087
10960,15357,41.4," 80,742 ",47433,1873,12.19639252
10962,5581,47.8," 94,464 ",39232,361,6.468374843
10963,4263,41.9," 71,324 ",18944,349,8.186722965
10964,1367,53.1," 96,979 ",67585,108,7.90051207
10965,15149,43," 98,996 ",44315,1091,7.201795498
10968,2249,55.1," 97,174 ",81469,115,5.113383726
10969,1403,43.5," 67,292 ",38976,22,1.568068425
10970,9773,41.9," 84,980 ",39349,525,5.371943109
10973,2322,43.6," 93,611 ",38579,104,4.478897502
10974,3208,41.8," 89,107 ",38773,185,5.766832918
10975,291,44.2," (666,666,666)",67131,0,0
10976,2699,41," 60,972 ",33235,391,14.48684698
10977,63319,28.2," 56,724 ",22150,17242,27.23037319
10979,283,45.1," 70,515 ",17805,0,0
10980,13997,43," 94,159 ",38725,946,6.758591127
10983,5674,45," 110,929 ",49025,90,1.586182587
10984,3020,44.1," 112,188 ",37278,82,2.715231788
10985,38,35.9," (666,666,666)",67284,10,26.31578947
10986,1696,41.4," 119,063 ",50753,52,3.066037736
10987,3280,48.3," 103,795 ",55326,70,2.134146341
10988,711,42.6," 74,875 ",33576,20,2.812939522
10989,10333,45.8," 105,569 ",42524,152,1.471015194
10990,19678,46," 87,775 ",45759,744,3.78087204
10992,9197,43.8," 94,167 ",36672,384,4.175274546
10993,4996,32.6," 53,750 ",21938,532,10.64851882
10994,7652,44," 136,250 ",50252,323,4.221118662
10996,6612,20.9," 107,031 ",19932,64,0.967937084
10998,2824,40.5," 86,946 ",31648,153,5.417847025
11001,27650,41.7," 102,306 ",41660,865,3.128390597
11003,45480,38.1," 91,817 ",29421,3196,7.027264732
11004,14722,45.1," 91,226 ",37442,932,6.330661595
11005,1926,80.5," 63,368 ",69855,41,2.128764278
11010,24539,42.5," 98,517 ",35724,904,3.683931701
11020,6285,43.1," 123,333 ",59745,294,4.677804296
11021,17856,47.7," 89,556 ",59925,916,5.129928315
11023,9825,39," 104,511 ",45352,596,6.066157761
11024,7790,32.2," 96,620 ",51201,469,6.020539153
11030,17642,47.6," 164,159 ",87809,723,4.09817481
11040,41381,43.4," 111,035 ",42067,1374,3.320364418
11042,549,83.3," (666,666,666)",17325,0,0
11050,30450,43.4," 112,461 ",67097,1309,4.298850575
11096,7701,35.3," 45,205 ",21616,1734,22.51655629
11101,26505,35.7," 51,964 ",39670,5478,20.66779853
11102,33750,33.6," 56,674 ",33318,5972,17.69481481
11103,38861,33.9," 62,775 ",35378,5449,14.0217699
11104,26102,38.8," 57,155 ",34638,3675,14.07938089
11105,37297,34.7," 62,841 ",36434,4097,10.9847977
11106,39409,36," 56,442 ",33951,6903,17.51630338
11109,4964,31.6," 133,070 ",88966,400,8.058017728
11201,60061,35.1," 109,472 ",71656,8400,13.98578112
11203,75920,39.8," 46,971 ",23089,13481,17.75684932
11204,79332,34.7," 47,135 ",21242,19393,24.44536883
11205,44818,29.8," 47,437 ",27341,14562,32.4914097
